datetime,Latitude,Longitude,Vehicle Speed (Kn),C True Heading
2022-07-01 09:53:35.010894,33.74345233333333,-118.1239535,1.3746155826266482,221.2
2022-07-01 09:53:36.024896,33.74345233333333,-118.1239535,1.3746155826266482,221.2
2022-07-01 09:53:37.148098,33.74343666666667,-118.123969,1.3607999999999998,219.9
2022-07-01 09:53:38.162099,33.74343666666667,-118.123969,1.3607999999999998,219.9
2022-07-01 09:53:39.285301,33.74342866666667,-118.12397933333334,1.5552000000000001,215.6
2022-07-01 09:53:40.299303,33.74342866666667,-118.12397933333334,1.5552000000000001,215.6
2022-07-01 09:53:41.422505,33.743419833333334,-118.12399266666667,1.567302906269238,216.8
2022-07-01 09:53:42.436507,33.743419833333334,-118.12399266666667,1.567302906269238,216.8
2022-07-01 09:53:43.559709,33.7434085,-118.12400833333334,1.944,206.9
2022-07-01 09:53:44.573711,33.7434085,-118.12400833333334,1.944,206.9
2022-07-01 09:53:45.696913,33.74339283333333,-118.12402433333334,2.5272,208.9
2022-07-01 09:53:46.710914,33.74339283333333,-118.12402433333334,2.5272,208.9
2022-07-01 09:53:47.834116,33.74337383333334,-118.124038,2.94180581276195,211.7
2022-07-01 09:53:48.848118,33.74337383333334,-118.124038,2.94180581276195,211.7
2022-07-01 09:53:49.971320,33.74334916666667,-118.1240585,2.4045952008602196,218.6
2022-07-01 09:53:50.985322,33.74334916666667,-118.1240585,2.4045952008602196,218.6
2022-07-01 09:53:52.108524,33.74332533333333,-118.12407366666666,1.1824890358899738,218.1
2022-07-01 09:53:53.122526,33.74332533333333,-118.12407366666666,1.1824890358899738,218.1
2022-07-01 09:53:54.245728,33.74331983333333,-118.1240825,0.7776000000000001,222.4
2022-07-01 09:53:55.259729,33.74331983333333,-118.1240825,0.7776000000000001,222.4
2022-07-01 09:53:56.382931,33.743314166666664,-118.12409716666667,1.7922794424977373,211.0
2022-07-01 09:53:57.396933,33.743314166666664,-118.12409716666667,1.7922794424977373,211.0
2022-07-01 09:53:58.520135,33.7433005,-118.12411283333333,2.7215999999999996,216.4
2022-07-01 09:53:59.534137,33.7433005,-118.12411283333333,2.7215999999999996,216.4
2022-07-01 09:54:00.657339,33.7432825,-118.12413033333333,2.7492311652532964,209.2
2022-07-01 09:54:01.671341,33.7432825,-118.12413033333333,2.7492311652532964,209.2
2022-07-01 09:54:02.794543,33.743262,-118.1241455,2.1384000000000003,213.8
2022-07-01 09:54:03.808544,33.743262,-118.1241455,2.1384000000000003,213.8
2022-07-01 09:54:04.931746,33.743243166666666,-118.12415533333333,1.953695820745901,214.1
2022-07-01 09:54:05.945748,33.743243166666666,-118.12415533333333,1.953695820745901,214.1
2022-07-01 09:54:07.068950,33.7432245,-118.12418133333334,2.5346658951427896,218.1
2022-07-01 09:54:08.082952,33.7432245,-118.12418133333334,2.5346658951427896,218.1
2022-07-01 09:54:09.206154,33.743205833333334,-118.12420416666667,2.5346658951427896,210.4
2022-07-01 09:54:10.220156,33.743205833333334,-118.12420416666667,2.5346658951427896,210.4
2022-07-01 09:54:11.343358,33.74318783333333,-118.12421983333333,1.5552000000000001,210.7
2022-07-01 09:54:12.357359,33.74318783333333,-118.12421983333333,1.5552000000000001,210.7
2022-07-01 09:54:13.480561,33.743176,-118.12423433333333,1.760366870853914,211.0
2022-07-01 09:54:14.494563,33.743176,-118.12423433333333,1.760366870853914,211.0
2022-07-01 09:54:15.617765,33.74316183333333,-118.12424483333334,1.953695820745901,207.4
2022-07-01 09:54:16.631767,33.74316183333333,-118.12424483333334,1.953695820745901,207.4
2022-07-01 09:54:17.754969,33.74314716666667,-118.12425583333334,1.760366870853914,205.9
2022-07-01 09:54:18.768971,33.74314716666667,-118.12425583333334,1.760366870853914,205.9
2022-07-01 09:54:19.892173,33.743131166666664,-118.12426733333334,1.5552000000000001,213.0
2022-07-01 09:54:20.906174,33.743131166666664,-118.12426733333334,1.5552000000000001,213.0
2022-07-01 09:54:22.029376,33.743113666666666,-118.12427816666667,1.3746155826266482,208.5
2022-07-01 09:54:23.043378,33.743113666666666,-118.12427816666667,1.3746155826266482,208.5
2022-07-01 09:54:24.166580,33.74310033333333,-118.12429566666667,2.922472815955693,222.6
2022-07-01 09:54:25.180582,33.74310033333333,-118.12429566666667,2.922472815955693,222.6
2022-07-01 09:54:26.303784,33.743078,-118.12432,3.1164690789417437,208.2
2022-07-01 09:54:27.317786,33.743078,-118.12432,3.1164690789417437,208.2
2022-07-01 09:54:28.440988,33.743056333333335,-118.12433366666667,1.3746155826266482,192.2
2022-07-01 09:54:29.454989,33.743056333333335,-118.12433366666667,1.3746155826266482,192.2
2022-07-01 09:54:30.578191,33.743044166666664,-118.12434166666667,1.5552000000000001,167.3
2022-07-01 09:54:31.592193,33.743044166666664,-118.12434166666667,1.5552000000000001,167.3
2022-07-01 09:54:32.715395,33.743030833333336,-118.12433966666667,1.6030634672401467,162.1
2022-07-01 09:54:33.729397,33.743030833333336,-118.12433966666667,1.6030634672401467,162.1
2022-07-01 09:54:34.852599,33.743019333333336,-118.12433133333333,1.4805062917799436,166.0
2022-07-01 09:54:35.866601,33.743019333333336,-118.12433133333333,1.4805062917799436,166.0
2022-07-01 09:54:36.989803,33.7430045,-118.12432116666666,1.567302906269238,164.2
2022-07-01 09:54:38.003804,33.7430045,-118.12432116666666,1.567302906269238,164.2
2022-07-01 09:54:39.127006,33.74298016666667,-118.1243195,1.953695820745901,166.9
2022-07-01 09:54:40.141008,33.74298016666667,-118.1243195,1.953695820745901,166.9
2022-07-01 09:54:41.264210,33.74295733333334,-118.12432333333334,3.2061269344802934,164.0
2022-07-01 09:54:42.278212,33.74295733333334,-118.12432333333334,3.2061269344802934,164.0
2022-07-01 09:54:43.401414,33.742935833333334,-118.12433,2.64412586689817,168.9
2022-07-01 09:54:44.415416,33.742935833333334,-118.12433,2.64412586689817,168.9
2022-07-01 09:54:45.538618,33.742920166666664,-118.12433083333333,0.972,161.8
2022-07-01 09:54:46.552619,33.742920166666664,-118.12433083333333,0.972,161.8
2022-07-01 09:54:47.675821,33.742911,-118.12432283333334,1.4152533624761325,173.7
2022-07-01 09:54:48.689823,33.742911,-118.12432283333334,1.4152533624761325,173.7
2022-07-01 09:54:49.813025,33.742900666666664,-118.1243195,1.567302906269238,169.6
2022-07-01 09:54:50.827027,33.742900666666664,-118.1243195,1.567302906269238,169.6
2022-07-01 09:54:51.950229,33.74288416666667,-118.1243175,1.944,176.6
2022-07-01 09:54:52.964231,33.74288416666667,-118.1243175,1.944,176.6
2022-07-01 09:54:54.087433,33.74285616666667,-118.1243165,1.944,174.5
2022-07-01 09:54:55.101434,33.74285616666667,-118.1243165,1.944,174.5
2022-07-01 09:54:56.224636,33.7428365,-118.12431366666667,2.1384000000000003,171.6
2022-07-01 09:54:57.238638,33.7428365,-118.12431366666667,2.1384000000000003,171.6
2022-07-01 09:54:58.361840,33.742816166666664,-118.12431483333333,2.340885986117222,165.8
2022-07-01 09:54:59.375842,33.742816166666664,-118.12431483333333,2.340885986117222,165.8
2022-07-01 09:55:00.499044,33.74279583333333,-118.12431366666667,3.1646027238817833,173.1
2022-07-01 09:55:01.513046,33.74279583333333,-118.12431366666667,3.1646027238817833,173.1
2022-07-01 09:55:02.636248,33.742775,-118.12431683333334,2.1472181817412035,178.4
2022-07-01 09:55:03.650249,33.742775,-118.12431683333334,2.1472181817412035,178.4
2022-07-01 09:55:04.773451,33.7427575,-118.12431916666667,1.3746155826266482,179.1
2022-07-01 09:55:05.787453,33.7427575,-118.12431916666667,1.3746155826266482,179.1
2022-07-01 09:55:06.910655,33.74274333333334,-118.12432016666666,1.5552000000000001,162.6
2022-07-01 09:55:07.924657,33.74274333333334,-118.12432016666666,1.5552000000000001,162.6
2022-07-01 09:55:09.047859,33.74272333333333,-118.12431733333334,1.3607999999999998,148.4
2022-07-01 09:55:10.061861,33.74272333333333,-118.12431733333334,1.3607999999999998,148.4
2022-07-01 09:55:11.185063,33.74271316666667,-118.12430683333334,1.953695820745901,130.3
2022-07-01 09:55:12.199064,33.74271316666667,-118.12430683333334,1.953695820745901,130.3
2022-07-01 09:55:13.322266,33.7427,-118.124291,2.1472181817412035,130.5
2022-07-01 09:55:14.336268,33.7427,-118.124291,2.1472181817412035,130.5
2022-07-01 09:55:15.459470,33.74268933333333,-118.12427433333333,2.1472181817412035,124.0
2022-07-01 09:55:16.473472,33.74268933333333,-118.12427433333333,2.1472181817412035,124.0
2022-07-01 09:55:17.596674,33.7426715,-118.12425866666666,2.4358250183459407,125.2
2022-07-01 09:55:18.610676,33.7426715,-118.12425866666666,2.4358250183459407,125.2
2022-07-01 09:55:19.733878,33.742655,-118.124241,1.982498786884875,123.0
2022-07-01 09:55:20.747879,33.742655,-118.124241,1.982498786884875,123.0
2022-07-01 09:55:21.871081,33.74264483333333,-118.12422166666667,2.029595585332211,120.8
2022-07-01 09:55:22.885083,33.74264483333333,-118.12422166666667,2.029595585332211,120.8
2022-07-01 09:55:24.008285,33.742638666666664,-118.12420133333333,1.7496,125.3
2022-07-01 09:55:25.022287,33.742638666666664,-118.12420133333333,1.7496,125.3
2022-07-01 09:55:26.145489,33.74262083333333,-118.12417483333333,1.4805062917799436,134.4
2022-07-01 09:55:27.159491,33.74262083333333,-118.12417483333333,1.4805062917799436,134.4
2022-07-01 09:55:28.282693,33.7426095,-118.1241575,1.944,132.5
2022-07-01 09:55:29.296694,33.7426095,-118.1241575,1.944,132.5
2022-07-01 09:55:30.419896,33.742594,-118.124142,1.944,128.2
2022-07-01 09:55:31.433898,33.742594,-118.124142,1.944,128.2
2022-07-01 09:55:32.557100,33.7425785,-118.1241265,2.2670740967158527,128.9
2022-07-01 09:55:33.571102,33.7425785,-118.1241265,2.2670740967158527,128.9
2022-07-01 09:55:34.694304,33.742562166666666,-118.12411216666666,1.953695820745901,119.6
2022-07-01 09:55:35.708306,33.742562166666666,-118.12411216666666,1.953695820745901,119.6
2022-07-01 09:55:36.831508,33.742548666666664,-118.12409266666667,1.982498786884875,115.4
2022-07-01 09:55:37.845510,33.742548666666664,-118.12409266666667,1.982498786884875,115.4
2022-07-01 09:55:38.968711,33.742536666666666,-118.12407133333333,2.029595585332211,119.9
2022-07-01 09:55:39.982713,33.742536666666666,-118.12407133333333,2.029595585332211,119.9
2022-07-01 09:55:41.105915,33.742523,-118.12404016666666,1.953695820745901,127.1
2022-07-01 09:55:42.119917,33.742523,-118.12404016666666,1.953695820745901,127.1
2022-07-01 09:55:43.243119,33.7425145,-118.1240245,1.982498786884875,125.5
2022-07-01 09:55:44.257121,33.7425145,-118.1240245,1.982498786884875,125.5
2022-07-01 09:55:45.380323,33.742503166666665,-118.12400933333333,1.7922794424977373,129.3
2022-07-01 09:55:46.394325,33.742503166666665,-118.12400933333333,1.7922794424977373,129.3
2022-07-01 09:55:47.517526,33.74249116666667,-118.12399533333334,2.029595585332211,126.6
2022-07-01 09:55:48.531528,33.74249116666667,-118.12399533333334,2.029595585332211,126.6
2022-07-01 09:55:49.654730,33.74247833333333,-118.1239815,1.7922794424977373,121.7
2022-07-01 09:55:50.668732,33.74247833333333,-118.1239815,1.7922794424977373,121.7
2022-07-01 09:55:51.791934,33.742466,-118.12396716666667,1.760366870853914,125.5
2022-07-01 09:55:52.805936,33.742466,-118.12396716666667,1.760366870853914,125.5
2022-07-01 09:55:53.929138,33.74245583333333,-118.1239475,1.953695820745901,120.7
2022-07-01 09:55:54.943140,33.74245583333333,-118.1239475,1.953695820745901,120.7
2022-07-01 09:55:56.066342,33.74243633333333,-118.12391666666667,1.944,128.7
2022-07-01 09:55:57.080343,33.74243633333333,-118.12391666666667,1.944,128.7
2022-07-01 09:55:58.203545,33.742423333333335,-118.1239005,2.0937520770138955,125.3
2022-07-01 09:55:59.217547,33.742423333333335,-118.1239005,2.0937520770138955,125.3
2022-07-01 09:56:00.340749,33.74240566666667,-118.12388416666667,1.982498786884875,124.2
2022-07-01 09:56:01.354751,33.74240566666667,-118.12388416666667,1.982498786884875,124.2
2022-07-01 09:56:02.477953,33.7423945,-118.1238685,1.760366870853914,118.1
2022-07-01 09:56:03.491955,33.7423945,-118.1238685,1.760366870853914,118.1
2022-07-01 09:56:04.615157,33.74238483333333,-118.1238515,1.6030634672401467,121.5
2022-07-01 09:56:05.629158,33.74238483333333,-118.1238515,1.6030634672401467,121.5
2022-07-01 09:56:06.752360,33.742375833333334,-118.12383566666666,1.953695820745901,121.1
2022-07-01 09:56:07.766362,33.742375833333334,-118.12383566666666,1.953695820745901,121.1
2022-07-01 09:56:08.889564,33.7423675,-118.12381716666667,1.7387664593038366,121.1
2022-07-01 09:56:09.903566,33.7423675,-118.12381716666667,1.7387664593038366,121.1
2022-07-01 09:56:11.026768,33.7423565,-118.12380133333333,2.3649780717799476,136.5
2022-07-01 09:56:12.040770,33.7423565,-118.12380133333333,2.3649780717799476,136.5
2022-07-01 09:56:13.163972,33.742329,-118.12377316666667,2.3649780717799476,131.3
2022-07-01 09:56:14.177973,33.742329,-118.12377316666667,2.3649780717799476,131.3
2022-07-01 09:56:15.301175,33.74231366666667,-118.12375916666667,2.5936194940661594,122.2
2022-07-01 09:56:16.315177,33.74231366666667,-118.12375916666667,2.5936194940661594,122.2
2022-07-01 09:56:17.438379,33.742301166666664,-118.123741,2.2165010263927245,118.1
2022-07-01 09:56:18.452381,33.742301166666664,-118.123741,2.2165010263927245,118.1
2022-07-01 09:56:19.575583,33.742294,-118.1237215,1.3746155826266482,121.0
2022-07-01 09:56:20.589585,33.742294,-118.1237215,1.3746155826266482,121.0
2022-07-01 09:56:21.712787,33.74228883333333,-118.12370183333333,1.567302906269238,130.8
2022-07-01 09:56:22.726788,33.74228883333333,-118.12370183333333,1.567302906269238,130.8
2022-07-01 09:56:23.849990,33.74227833333333,-118.12368816666667,1.7922794424977373,142.9
2022-07-01 09:56:24.863992,33.74227833333333,-118.12368816666667,1.7922794424977373,142.9
2022-07-01 09:56:25.987194,33.742261666666664,-118.12367733333333,1.6609543280897283,120.6
2022-07-01 09:56:27.001196,33.742261666666664,-118.12367733333333,1.6609543280897283,120.6
2022-07-01 09:56:28.124398,33.7422435,-118.12366033333333,1.5673029062692378,94.0
2022-07-01 09:56:29.138400,33.7422435,-118.12366033333333,1.5673029062692378,94.0
2022-07-01 09:56:30.261602,33.7422385,-118.1236415,1.6030634672401467,73.5
2022-07-01 09:56:31.275603,33.7422385,-118.1236415,1.6030634672401467,73.5
2022-07-01 09:56:32.398805,33.7422465,-118.12361983333334,2.1472181817412035,64.1
2022-07-01 09:56:33.412807,33.7422465,-118.12361983333334,2.1472181817412035,64.1
2022-07-01 09:56:34.536009,33.74225366666667,-118.12359383333333,2.64412586689817,79.5
2022-07-01 09:56:35.550011,33.74225366666667,-118.12359383333333,2.64412586689817,79.5
2022-07-01 09:56:36.673213,33.74225583333333,-118.12357066666667,2.1472181817412035,65.2
2022-07-01 09:56:37.687215,33.74225583333333,-118.12357066666667,2.1472181817412035,65.2
2022-07-01 09:56:38.810417,33.7422605,-118.12355033333333,1.5552000000000001,73.8
2022-07-01 09:56:39.824418,33.7422605,-118.12355033333333,1.5552000000000001,73.8
2022-07-01 09:56:40.947620,33.74226316666667,-118.12353133333333,1.6609543280897283,78.8
2022-07-01 09:56:41.961622,33.74226316666667,-118.12353133333333,1.6609543280897283,78.8
2022-07-01 09:56:43.084824,33.74225466666667,-118.1235005,1.9146179566691628,76.0
2022-07-01 09:56:44.098826,33.74225466666667,-118.1235005,1.9146179566691628,76.0
2022-07-01 09:56:45.222028,33.742256,-118.123479,1.953695820745901,54.0
2022-07-01 09:56:46.236030,33.742256,-118.123479,1.953695820745901,54.0
2022-07-01 09:56:47.359232,33.74226216666667,-118.12345666666667,2.1384000000000003,65.8
2022-07-01 09:56:48.373233,33.74226216666667,-118.12345666666667,2.1384000000000003,65.8
2022-07-01 09:56:49.496435,33.742265,-118.12343383333334,2.029595585332211,64.0
2022-07-01 09:56:50.510437,33.742265,-118.12343383333334,2.029595585332211,64.0
2022-07-01 09:56:51.633639,33.742272,-118.12341,1.4152533624761325,77.5
2022-07-01 09:56:52.647641,33.742272,-118.12341,1.4152533624761325,77.5
2022-07-01 09:56:53.770843,33.74227783333333,-118.123392,2.340885986117222,68.7
2022-07-01 09:56:54.784845,33.74227783333333,-118.123392,2.340885986117222,68.7
2022-07-01 09:56:55.908047,33.742286,-118.12337033333333,2.340885986117222,74.8
2022-07-01 09:56:56.922048,33.742286,-118.12337033333333,2.340885986117222,74.8
2022-07-01 09:56:58.045250,33.7422885,-118.123339,2.64412586689817,71.6
2022-07-01 09:56:59.059252,33.7422885,-118.123339,2.64412586689817,71.6
2022-07-01 09:57:00.182454,33.742284833333336,-118.12331666666667,1.6030634672401467,71.1
2022-07-01 09:57:01.196456,33.742284833333336,-118.12331666666667,1.6030634672401467,71.1
2022-07-01 09:57:02.319658,33.74228883333333,-118.12329666666666,1.953695820745901,72.8
2022-07-01 09:57:03.333660,33.74228883333333,-118.12329666666666,1.953695820745901,72.8
2022-07-01 09:57:04.456862,33.742294333333334,-118.12327233333333,1.7496,72.3
2022-07-01 09:57:05.470863,33.742294333333334,-118.12327233333333,1.7496,72.3
2022-07-01 09:57:06.594065,33.742299,-118.12325233333334,2.340885986117222,58.0
2022-07-01 09:57:07.608067,33.742299,-118.12325233333334,2.340885986117222,58.0
2022-07-01 09:57:08.731269,33.7423095,-118.12323383333333,1.982498786884875,41.3
2022-07-01 09:57:09.745271,33.7423095,-118.12323383333333,1.982498786884875,41.3
2022-07-01 09:57:10.868473,33.742315833333336,-118.12321633333333,2.5346658951427896,61.2
2022-07-01 09:57:11.882475,33.742315833333336,-118.12321633333333,2.5346658951427896,61.2
2022-07-01 09:57:13.005677,33.742323166666665,-118.12319716666667,1.953695820745901,45.7
2022-07-01 09:57:14.019678,33.742323166666665,-118.12319716666667,1.953695820745901,45.7
2022-07-01 09:57:15.142880,33.74233533333334,-118.12317866666666,2.728534023976978,39.1
2022-07-01 09:57:16.156882,33.74233533333334,-118.12317866666666,2.728534023976978,39.1
2022-07-01 09:57:17.280084,33.742349,-118.12316016666666,2.3649780717799476,25.0
2022-07-01 09:57:18.294086,33.742349,-118.12316016666666,2.3649780717799476,25.0
2022-07-01 09:57:19.417288,33.742369833333335,-118.12314166666667,2.340885986117222,42.0
2022-07-01 09:57:20.431290,33.742369833333335,-118.12314166666667,2.340885986117222,42.0
2022-07-01 09:57:21.554492,33.742382,-118.1231245,2.340885986117222,37.3
2022-07-01 09:57:22.568493,33.742382,-118.1231245,2.340885986117222,37.3
2022-07-01 09:57:23.691695,33.742389833333334,-118.123108,1.4152533624761325,34.1
2022-07-01 09:57:24.705697,33.742389833333334,-118.123108,1.4152533624761325,34.1
2022-07-01 09:57:25.828899,33.7423965,-118.1230965,1.3607999999999998,27.6
2022-07-01 09:57:26.842901,33.7423965,-118.1230965,1.3607999999999998,27.6
2022-07-01 09:57:27.966103,33.742409,-118.12308183333333,1.760366870853914,44.4
2022-07-01 09:57:28.980105,33.742409,-118.12308183333333,1.760366870853914,44.4
2022-07-01 09:57:30.103307,33.7424265,-118.12305416666666,3.3047999999999997,28.0
2022-07-01 09:57:31.117308,33.7424265,-118.12305416666666,3.3047999999999997,28.0
2022-07-01 09:57:32.240510,33.742438,-118.12302983333333,1.567302906269238,37.8
2022-07-01 09:57:33.254512,33.742438,-118.12302983333333,1.567302906269238,37.8
2022-07-01 09:57:34.377714,33.742445333333336,-118.1230105,1.5552000000000001,35.8
2022-07-01 09:57:35.391716,33.742445333333336,-118.1230105,1.5552000000000001,35.8
2022-07-01 09:57:36.514918,33.742475166666665,-118.12298483333333,1.944,27.6
2022-07-01 09:57:37.528920,33.742475166666665,-118.12298483333333,1.944,27.6
2022-07-01 09:57:38.652122,33.74251433333333,-118.1229705,1.982498786884875,18.1
2022-07-01 09:57:39.666123,33.74251433333333,-118.1229705,1.982498786884875,18.1
2022-07-01 09:57:40.789325,33.74247166666667,-118.12307683333333,1.982498786884875,30.9
2022-07-01 09:57:41.803327,33.74247166666667,-118.12307683333333,1.982498786884875,30.9
2022-07-01 09:57:42.926529,33.7424595,-118.12300716666667,1.944,32.2
2022-07-01 09:57:43.940531,33.7424595,-118.12300716666667,1.944,32.2
2022-07-01 09:57:45.063733,33.742502,-118.122958,1.760366870853914,23.8
2022-07-01 09:57:46.077735,33.742502,-118.122958,1.760366870853914,23.8
2022-07-01 09:57:47.200937,33.74251483333333,-118.12293266666667,1.953695820745901,35.3
2022-07-01 09:57:48.214938,33.74251483333333,-118.12293266666667,1.953695820745901,35.3
2022-07-01 09:57:49.338140,33.742525,-118.122915,2.5272,26.3
2022-07-01 09:57:50.352142,33.742525,-118.122915,2.5272,26.3
2022-07-01 09:57:51.475344,33.742542666666665,-118.12289733333333,1.953695820745901,27.7
2022-07-01 09:57:52.489346,33.742542666666665,-118.12289733333333,1.953695820745901,27.7
2022-07-01 09:57:53.612548,33.7425585,-118.12287983333333,1.567302906269238,31.9
2022-07-01 09:57:54.626550,33.7425585,-118.12287983333333,1.567302906269238,31.9
2022-07-01 09:57:55.749752,33.742572,-118.12286333333333,2.2165010263927245,29.0
2022-07-01 09:57:56.763754,33.742572,-118.12286333333333,2.2165010263927245,29.0
2022-07-01 09:57:57.886955,33.7425875,-118.12284466666667,2.1734580741297957,7.7
2022-07-01 09:57:58.900957,33.7425875,-118.12284466666667,2.1734580741297957,7.7
2022-07-01 09:58:00.024159,33.74260316666667,-118.12283483333333,2.3327999999999998,358.6
2022-07-01 09:58:01.038161,33.74260316666667,-118.12283483333333,2.3327999999999998,358.6
2022-07-01 09:58:02.161363,33.74263216666667,-118.122822,1.7496,17.6
2022-07-01 09:58:03.175365,33.74263216666667,-118.122822,1.7496,17.6
2022-07-01 09:58:04.298567,33.742648333333335,-118.12281366666667,1.1824890358899738,7.2
2022-07-01 09:58:05.312569,33.742648333333335,-118.12281366666667,1.1824890358899738,7.2
2022-07-01 09:58:06.435770,33.742664166666664,-118.12280466666667,2.3649780717799476,0.0
2022-07-01 09:58:07.449772,33.742664166666664,-118.12280466666667,2.3649780717799476,0.0
2022-07-01 09:58:08.572974,33.742680166666666,-118.12279733333334,2.340885986117222,356.1
2022-07-01 09:58:09.586976,33.742680166666666,-118.12279733333334,2.340885986117222,356.1
2022-07-01 09:58:10.710178,33.74269983333333,-118.12279083333334,2.029595585332211,3.6
2022-07-01 09:58:11.724180,33.74269983333333,-118.12279083333334,2.029595585332211,3.6
2022-07-01 09:58:12.847382,33.742719,-118.12277966666667,2.5346658951427896,351.9
2022-07-01 09:58:13.861384,33.742719,-118.12277966666667,2.5346658951427896,351.9
2022-07-01 09:58:14.984586,33.7427395,-118.122775,2.7215999999999996,352.7
2022-07-01 09:58:15.998587,33.7427395,-118.122775,2.7215999999999996,352.7
2022-07-01 09:58:17.121789,33.74277216666667,-118.1227665,1.982498786884875,353.3
2022-07-01 09:58:18.135791,33.74277216666667,-118.1227665,1.982498786884875,353.3
2022-07-01 09:58:19.258993,33.7427905,-118.12276366666667,1.3746155826266482,346.4
2022-07-01 09:58:20.272995,33.7427905,-118.12276366666667,1.3746155826266482,346.4
2022-07-01 09:58:21.396197,33.742803,-118.12276383333334,1.944,351.8
2022-07-01 09:58:22.410199,33.742803,-118.12276383333334,1.944,351.8
2022-07-01 09:58:23.533401,33.742817,-118.12276433333334,2.7492311652532964,343.9
2022-07-01 09:58:24.547402,33.742817,-118.12276433333334,2.7492311652532964,343.9
2022-07-01 09:58:25.670604,33.742841166666665,-118.12275566666666,2.4045952008602196,341.5
2022-07-01 09:58:26.684606,33.742841166666665,-118.12275566666666,2.4045952008602196,341.5
2022-07-01 09:58:27.807808,33.7428635,-118.12274516666666,2.783384414700923,331.7
2022-07-01 09:58:28.821810,33.7428635,-118.12274516666666,2.783384414700923,331.7
2022-07-01 09:58:29.945012,33.742883166666665,-118.12274083333334,1.8442403314101987,352.1
2022-07-01 09:58:30.959014,33.742883166666665,-118.12274083333334,1.8442403314101987,352.1
2022-07-01 09:58:32.082216,33.742907833333334,-118.122732,1.8442403314101987,335.4
2022-07-01 09:58:33.096217,33.742907833333334,-118.122732,1.8442403314101987,335.4
2022-07-01 09:58:34.219419,33.742924,-118.12273166666667,2.1472181817412035,341.4
2022-07-01 09:58:35.233421,33.742924,-118.12273166666667,2.1472181817412035,341.4
2022-07-01 09:58:36.356623,33.74293883333333,-118.12273466666667,1.7922794424977373,332.9
2022-07-01 09:58:37.370625,33.74293883333333,-118.12273466666667,1.7922794424977373,332.9
2022-07-01 09:58:38.493827,33.74295433333333,-118.1227405,1.5552000000000001,322.6
2022-07-01 09:58:39.507829,33.74295433333333,-118.1227405,1.5552000000000001,322.6
2022-07-01 09:58:40.631031,33.74297133333334,-118.12275066666666,1.6609543280897283,327.0
2022-07-01 09:58:41.645032,33.74297133333334,-118.12275066666666,1.6609543280897283,327.0
2022-07-01 09:58:42.768234,33.742986,-118.12275683333333,2.1472181817412035,330.1
2022-07-01 09:58:43.782236,33.742986,-118.12275683333333,2.1472181817412035,330.1
2022-07-01 09:58:44.905438,33.743005833333335,-118.12276416666667,2.7492311652532964,327.6
2022-07-01 09:58:45.919440,33.743005833333335,-118.12276416666667,2.7492311652532964,327.6
2022-07-01 09:58:47.042642,33.743042,-118.12277,1.944,332.7
2022-07-01 09:58:48.056644,33.743042,-118.12277,1.944,332.7
2022-07-01 09:58:49.179846,33.743062,-118.12277166666667,1.1824890358899738,322.9
2022-07-01 09:58:50.193847,33.743062,-118.12277166666667,1.1824890358899738,322.9
2022-07-01 09:58:51.317049,33.743074166666666,-118.12277816666666,1.5552000000000001,328.5
2022-07-01 09:58:52.331051,33.743074166666666,-118.12277816666666,1.5552000000000001,328.5
2022-07-01 09:58:53.454253,33.743085,-118.12278733333333,1.760366870853914,313.3
2022-07-01 09:58:54.468255,33.743085,-118.12278733333333,1.760366870853914,313.3
2022-07-01 09:58:55.591457,33.74310116666667,-118.12279766666667,1.944,323.1
2022-07-01 09:58:56.605459,33.74310116666667,-118.12279766666667,1.944,323.1
2022-07-01 09:58:57.728661,33.74312283333333,-118.12280566666666,2.1384000000000003,324.9
2022-07-01 09:58:58.742662,33.74312283333333,-118.12280566666666,2.1384000000000003,324.9
2022-07-01 09:58:59.865864,33.74314183333333,-118.12281166666666,2.340885986117222,318.4
2022-07-01 09:59:00.879866,33.74314183333333,-118.12281166666666,2.340885986117222,318.4
2022-07-01 09:59:02.003068,33.7431625,-118.12281983333334,2.1472181817412035,327.7
2022-07-01 09:59:03.017070,33.7431625,-118.12281983333334,2.1472181817412035,327.7
2022-07-01 09:59:04.140272,33.743187666666664,-118.12282433333333,2.1472181817412035,309.2
2022-07-01 09:59:05.154274,33.743187666666664,-118.12282433333333,2.1472181817412035,309.2
2022-07-01 09:59:06.277476,33.74320016666667,-118.1228355,2.1472181817412035,311.3
2022-07-01 09:59:07.291477,33.74320016666667,-118.1228355,2.1472181817412035,311.3
2022-07-01 09:59:08.414679,33.74321583333333,-118.12284633333333,2.3649780717799476,322.6
2022-07-01 09:59:09.428681,33.74321583333333,-118.12284633333333,2.3649780717799476,322.6
2022-07-01 09:59:10.551883,33.7432365,-118.12284866666667,1.982498786884875,308.5
2022-07-01 09:59:11.565885,33.7432365,-118.12284866666667,1.982498786884875,308.5
2022-07-01 09:59:12.689087,33.74325233333333,-118.122857,1.7496,296.8
2022-07-01 09:59:13.703089,33.74325233333333,-118.122857,1.7496,296.8
2022-07-01 09:59:14.826291,33.743267833333334,-118.12286733333333,1.8442403314101987,305.9
2022-07-01 09:59:15.840292,33.743267833333334,-118.12286733333333,1.8442403314101987,305.9
2022-07-01 09:59:16.963494,33.7432805,-118.12288016666666,2.1734580741297957,309.2
